Атажанов Ырысбек Ысламович,"Родился 27 ноября1974 года в г. Айдаркен Кадамжайского района Баткенской области.
Имеет высшее образование.
В 1997 году поступил в Кыргызский государственный университет строительства, транспорта и архитектуры.
С 2006 по 2008 годы работал в министерстве внутренних дел Кыргызской Республики.
С 2009 по 2020 годы занимался предпринимательской деятельностью.
В 2021 году был избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва по Кадамжайскому избирательному округу №3.
Женат, отец четверых детей.",http://www.kenesh.kg/ru/deputy/show/215/atazhanov-irisbek-islamovich
Акаев  Жанарбек Кубанычович,"Родился 13 декабря 1986 года в Алайском районе Ошской области в селе Кабылан-Көл.
Образование высшее. В 2009 году окончил факультет журналистики в Ошском государственном университете.
С 2008 года работал в Кыргызской службе радио ""Азаттык"".
Февраль — август 2015 года — пресс-секретарь президента Кыргызской Республики. 
С октября 2015 года избран депутатом Жогорку Кенеша VI созыва по списку Социал-демократической партии Кыргызстана. 
C 2015 - 2017 гг. — заместитель председателя комитета по социальным вопросам, образованию, науке, культуре и здравоохранению ЖК КР.
В ноябре 2021 года избран депутатом Жогорку Кенеша VII созыва по списку политической партии ""Альянс"".
В 2011 году стал обладателем премии ""Золотое перо Евразии"".
В 2014 году удостоен премии ""Курч калем"" от общественного фонда имени Мелиса Эшимканова.
Женат. Воспитывает троих детей.",http://www.kenesh.kg/ru/deputy/show/5/akaev-zhanarbek-kubanichovich
Кадырбеков Нуржигит Кадырбекович,"Кадырбеков Нуржигит родился 31 марта 1977 года в Кара-Кульджинском районе Ошской области.
В 1994 году окончил с золотой медалью среднюю школу имени Алмаза Субанова в селе 1-Май Кара-Кульджинского района. В 1999 году окончил с отличием юридический факультет Ошского Государственного Университета. 
В 2009 году окончил магистратуру в Университете КОБЭ в Японии. Присвоена степень магистра политологии.
Трудовая деятельность:
1995-2005 — преподавал культуру речи на юридическом факультете и в отделении журналистики Ошского государственного университета;
2001-2002 — ведущий специалист управления Министерства юстиции КР в Ошской области;
2002-2003 — юрист в Ошском государственном университете;
2004-2005 — советник ректора ОшГУ по правовым вопросам и связям с общественностью;
2005-2008 — специалист первой категории в информационной службе Министерства иностранных дел КР;
с августа по ноябрь 2005-го — руководитель информационной службы МИД;
2005-2007 — пресс-секретарь МИД;
2009-2010 — эксперт коммуникационной группы службы экспертно-аналитического обеспечения при секретариате президента КР;
с февраля по апрель 2010-го — эксперт группы информационной поддержки информационной службы секретариата президента;
с апреля по август 2011-го — исполняющий обязанности директора Делового совета Кыргызстана;
2012-2013 — начальник управления информации, печати и культуры Министерства иностранных дел КР;
2013-2015 — заместитель руководителя отдела этнической, религиозной политики и взаимодействия с гражданским обществом аппарата президента КР;
2015-2019 — председатель правления общественного фонда развития духовной культуры ""Ыйман"";
2019-2020 — заместитель министра культуры, информации и туризма КР.
В октябре 2020 года был назначен министром культуры, но освобожден от должности в феврале 2021 года с приходом нового состава Правительства.
14 октября 2020 года назначен министром культуры, информации и туризма КР.
С ноября 2021 года является депутатом Жогорку Кеӊеша Кыргызской Республики.
Является президентом Национальной Федерации Сётокан карате.
Женат, отец трех детей.",http://www.kenesh.kg/ru/deputy/show/220/kadirbekov-nurzhigit-kadirbekovich
Жамгырчиев Эмил Эрикович,"Жамгырчиев Эмил Эрикович родился 12 марта 1982 года в городе Фрунзе.
Имеет высшее юридическое и высшее экономическое образование. В 2006 году с отличием окончил Академию МВД им. генерал-майора Э.Алиева по специальности “Юриспруденция”.
В 2003 году углубленно изучал английский язык в “Princess college” (Лондон, Великобритания).
В 2012-2016 годы обучался на экономическом факультете в Кыргызском Национальном Аграрном Университете им.Скрябина по специальности “Финансы и кредит”.
В 2020 году поступил на магистратуру в Кыргызский Национальный Аграрный Университет им.Скрябина по специальности “Экология и природопользование”. 
 
Трудовая деятельность:
2007-2010 гг.  - Следственное Управление Государственной службы финансовой полиции Кыргызской Республики, следователь;
2010-2011 гг. - Главное Управление внутренних дел Чуйской области, начальник отдела по борьбе с экономической преступностью и коррупцией;
02.2011-09.2011 гг. - Главное Управление внутренних дел Чуйской области, начальник отдела по борьбе с организованной преступностью и коррупцией;
2011-2012 гг. - Аппарат Президента Кыргызской Республики, заместитель заведующего отделом по работе с обращениями граждан;
07.2012-11.2012 гг. - Аппарат Правительства Кыргызской Республики, инспектор отдела обороны, правопорядка и чрезвычайных ситуаций;
2014-2015 гг. - Управление Государственной службы по борьбе с экономическими преступлениями при Правительстве Кыргызской Республики по Чуйской и Таласской областям, и.о. начальника Управления;
2015-2016 гг. - Управление Государственной службы по борьбе с экономическими преступлениями при Правительстве Кыргызской Республики по Чуйской области, заместитель начальника Управления;
2016-2018 гг. - Управление Государственной службы по борьбе с экономическими преступлениями при Правительстве Кыргызской Республики по г.Бишкек, заместитель начальника Управления – начальник отдела по экономическим преступлениям;
2018-10.2020 гг. - Заместитель председателя Государственной службы по борьбе с экономическими преступлениями при Правительстве Кыргызской Республики;
В феврале 2022 года избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва от политической партии «Альянс».
Женат, воспитывает троих детей.",http://www.kenesh.kg/ru/deputy/show/276/zhamgirchiev-emil-erikovich
Азыгалиев Нурланбек Асанбекович,"Родился в 1970 году в городе Фрунзе, образование высшее. В 1989 году окончил «зоотехническое» отделение Фрунзенского совхоз техникума, в 1998 году окончил «сельскохозяйственный» факультет Эгейского университета в Турецкой Республике, в 2004 году окончил юридический факультет Кыргызского национального университета им. Ж.  Баласагына.

Трудовую деятельность Азыгалиев Нурланбек Асанбекович начал в 1989 году рабочим в совхозе «Тельман» Панфиловского района.
 2000-2011гг. - основатель и генеральный директор туристической и логистической компании «Дискавери»;
 2011-2012 гг. - заместитель генерального директора «Атриум Холдинг»;
 2013-2021 гг. - генеральный директор компании ОсОО «Анилия».
С 2019 года по декабрь 2021 года председатель Форума Кыргызско-Турецкой торгово-промышленной палаты, Член Президиума Тюркской Торгово-промышленной палаты, Президент Федерации «Эр Эниш» Кыргызской Республики.
В 2021 году избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва по Жайылскому одномандатному округу №22.
Женат, отец троих детей",http://www.kenesh.kg/ru/deputy/show/251/azigaliev-nurlanbek-asanbekovich
Коргонбай уулу Жусупбек,"Родился 28 ноября 1977 года в селе Чеч – Добо Ноокатского района Ошской области в семье ветеринара.
С 1984 – 1994 учился в средней школе имени А. Осмонова.
В 1994 году поступил поступил в Ошский Государственный Университет на факультет Юриспруденции, а в 2000 году окончил.
Трудовая деятельность:
С 30 июля 2000 года по 20 апреля 2001 года работал в акционерной компании «Спецмаг» заместителем председателя.
Со 2 мая 2001года по 15 июля 2001 года был принят на работу в ЗАО «Кыргызская фондовая биржа» на должность юриста.
30 августа 2002 года стал начальником отдела маркетинга в ГП «Кыргызресурс», а 6 ноября 2002 года был переведен на должность начальника Ош – Баткенского управления ГП «Кыргызресурс» при Правительстве Кыргызской Республики.
В период с 2006 по 2010 год занимался предпринимательской деятельностью.
В 2010 году баллотировался в депутаты Жогорку Кенеша Кыргызской Республики.
С 2010 года по сей день являюсь вице-президентом Федерации Бокса Кыргызской Республики.
С 1 августа 2011 года по 25 ноября 2012 года принят на должность финансового директора ОАО «Нарынгидроэнергострой».
С 2012  по 2019 год был избран депутатом 26, 27го созыва Бишкекского Городского Кенеша Кыргызской Республики.
С 10 декабря 2015 по 28 июня 2018 года принят на должность заместителя финансового директора ОсОО «Мармара стоун».
С 28 июня 2018 года по 13 марта 2019 года принят на должность генерального дирестора в ОсОО «Мармара стоун».
С ноября 2021 года избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва.
Награды:
20 декабря 2013 года награжден  Почетной Грамотой Бишкекского Городского Кенеша Кыргызской Республики;
5 мая 2015 года награжден Серебряным Нагрудным знаком Бишкекским Городским Кенешом за вклад в развитие спорта.
20 декабря 2013 года награжден Почетной грамотой Бишкекского Городского Кенеша Кыргызской Республики;
5 мая 2015 года награжден Серебряным Нагрудным знаком Мээрии  города Бишкек за выдающийся вклад в экономику города и социальные вопросы;
8 октября 2018 года награжден нагрудным знаком за выдающийся вклад в развитие страны комиссией при Президенте Кыргызской Республики.",http://www.kenesh.kg/ru/deputy/show/253/korgonbay-uulu-zhusupbek
Кыдыкбаев Жаныбек Султанович,"Родился 27 января 1985 года в с. Маман Ак-Суйского района Иссык-Кульской области.
Имеет высшее образование. В 2002 году поступил в Иссык-Кульский государственный университет им. К. Тыныстанова, физико-технический факультет.
Трудовую деятельность начал в 2010 г. менеджером-заместителем директора в ИП «Омуралиева Г.».
С 2015 по 2018 годы работал техническим директором в ОсОО «Граф Инвест».
2018-2020 годы – директор ОсОО «Граф Инвест».
2019-2020 годы – директор Общественного фонда «Айылым Маман».
В 2021 г. был назначен директором ГП «Пансионат Витязь».
В 2021 году избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва от политической партии «Ата-Журт-Кыргызстан».
Женат, отец четверых детей.",http://www.kenesh.kg/ru/deputy/show/224/kidikbaev-zhanibek-sultanovich
Кожокулова Гуля Акматкуловна,"Родилась 13 апреля 1965 года в г. Фрунзе.
В 1987 году с отличием окончила юридический факультет Кыргызского государственного университета имени 50-летия СССР (КГУ) по специальности «Правоведение».
Трудовая деятельность:
С августа по октябрь 1987 года - Министерство юстиции СССР, государственный нотариус 1-й государственной нотариальной конторы, г. Фрунзе;
С октября 1987 г. переведена в органы Прокуратуры Киргизской СССР, Прокуратура Ленинского района, г. Фрунзе, стажер, помощник, старший помощника прокурора района;
1992-1998 г.г.- Генеральная прокуратура Кыргызской Республики, Прокуратура г.Бишкек - старший помощник прокурора города, начальник отдела, прокурор следственного отдела;
1998-2003 г.г.- Прокуратура г. Бишкек, начальник отдела по надзору за расследованием экономических преступлений и коррупции;
2003-2007 г.г.- Генеральная  прокуратура Кыргызской Республики, начальник общего отдела;
2007-2008 г.г.- первый заместитель прокурора г. Бишкек;
2008-2011 г.г.- прокурор Ленинского района г. Бишкек;
С 2003 по 2011 г.г. – являлась  членом экспертной группы по разработке законопроектов, включая работу по внесению  изменений и дополнений в УК КР,УПК КР, и.д. кодексы КР; 
В 2012 г. была членом экспертной рабочей группы по госпрограмме «Развитие судебной системы в КР в 2013-2017года».
С ноября 2021 года избрана депутатом Жогорку Кенеша Кыргызской Республики VII созыва от партии «Бутун Кыргызстан».
Классный чин - Советник юстиции 1 класса.
Мать двоих детей.",http://www.kenesh.kg/ru/deputy/show/255/kozhokulova-gulya-akmatkulovna
Маматалиев Марлен Абдырахманович,"Родился 24 марта 1981 года в г.Бишкек.
Образование высшее. 
В 2002 году окончил Кыргызский технический университет им. И.Раззакова, факультет Информационных технологий по специальности «Автоматизация и управление» - степень бакалавра.
В 2003 году Кыргызский технический университет им. И.Раззакова, факультет Информационных технологий по специальности «Автоматизация и управление в технических системах» высшее образование (магистратура).
В 2011 году Кыргызский экономический университет, по специальности «Финансы и кредит».
Трудовая деятельность:
2003-2004 гг. - Социальный фонд КР, ведущий специалист отдела программного обеспечения;
С марта по ноябрь 2004 года - Социальный фонд КР, главный специалист отдела программного обеспечения;
2004-2006 гг. - Социальный фонд КР, заместитель начальника управления и начальник отдела программного обеспечения;
С апреля по декабрь 2006 года - Социальный фонд КР, начальник управления информационных систем;
2006-2008 гг. - Министерство экономики и финансов КР, заведующий отделом информационного обеспечения;
С мая по декабрь 2008 года - Министерство финансов КР, помощник министра;
2007-2008 гг. - Министерство экономического развития и торговли КР, помощник министра;
2008-2009 гг. - Министерство экономического развития и торговли КР, советник министра;
С марта по ноябрь 2009 года - Министерство экономического развития и торговли КР, Начальник Главного управления организационно-кадровой работы и финансового обеспечения;
2009-2010 гг. - Аппарат Правительства КР, советник первого вице-премьер-министра КР;
С августа по ноябрь 2010 года - Политическая партия «Ар-Намыс», руководитель аппарата;
2010-2011 гг. - Жогорку Кенеш КР, заведующий отделом депутатской фракции «Ар-Намыс»;
2011-2012 гг. - Министерство экономического регулирования КР, и.о. статс-секретаря;
С января по сентябрь 2012 года - Аппарат Правительства КР, заведующий отделом реального сектора и инфраструктуры;
2013-2016 гг. - ЗАО «СУ-12», Председатель Правления;
2016-2018 гг. - ЗАО «Аллор Строй Сервис», Генеральный директор;
С 13 марта 2018 года - Жогорку Кенеш Кыргызской Республики, депутат VI созыва от политической партии «Республика – Ата Журт».
В ноябре 2021 года избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва от политической партии ""Ынтымак"". Лидер фракции. 
Награды:
- Отличник «Социального работника»;
- Отличник «финансово-экономического работника»;
- Отличник «торгово-экономического работника»;
- Награжден именными часами Премьер-министром КР;
- Почетная грамота Правительства КР.
Кандидат в мастера спорта по самбо.
Воспитывает четверых детей.",http://www.kenesh.kg/ru/deputy/show/159/mamataliev-marlen-abdirahmanovich
Нурбаев Жалолидин Паязидинович,"Родился 16 июля 1970 года в участке Пахта-Абад, села Араван, Араванского района, Ошской области, Кыргызской Республики в семье служащих.
В 1987 году поступил и в 1992 году окончил с орденом Кыргызский «Знак Почета» сельскохозяйственного института имени К.И. Скрябина по специальности агрономия, с квалификацией ученого агронома.
С 1993 года по 1995 года занимался бизнесом.
С 1995 года по 1999 года руководителем крестьянского хозяйства «Чынар».
С 1999 года по 2011 года работал директором Центра Маркетинга при Араванской районной администрации.
С 2008 года по 2012 года избирался депутатом районного кенеша по Араванскому району.
С 2011 года по 2014 года руководителем крестьянского хозяйства «Чынар».
С 2014 года по 2021 года работал Главой Алля Анаровского айыльного аймака Араванского района Ошской области Кыргызской Республики.
С 2021 года избран на пост депутата Жогорку Кенеша Кыргызской Республики VII созыва по Араванскому избирательному округу №6.
Женат, отец пятерых детей.",http://www.kenesh.kg/ru/deputy/show/244/nurbaev-zhalolidin-payazidinovich
Масалиев Исхак Абсаматович,"Родился 21 мая 1960 года в городе Ош, Ошской области, Киргизской ССР.  
В 1982 году окончил Киргосуниверситет  им 50 летия СССР по специальности «историк», в 1994 году окончил Киргосуниверситет им.50 летия СССР по специальности «юрист».
Трудовую деятельность начал в 1982 году преподавателем кафедры истории КПСС Киргосуниверситета  им 50 летия СССР.
В 1985-1986 годы работал преподавателем кафедры истории советского периода Киргосуниверситета  им 50 летия СССР.
1986 – 1989 годы – учеба в аспирантуре Киргосуниверситета  им 50 летия СССР.
С 1989-1993 годы - служба в органах внутренних дел.
В 1993-1994 годы – инспектор спецподразделения по налоговым расследованиям при ГНИ по Ошской области, оперуполномоченный в управлении налоговой полиции Ошской области.
С 1994-1998 год – служба в таможенных органах – главный инспектор, заместитель начальника Ошской таможни, начальник железнодорожной таможни «Южная».
В 1998-1999 годы – юрист ДО «Югфармация».
В 1999-2000 годы - директор ОсОО «Компания Талас - Ош».
С 2000 – 2005 – депутат Собрания народных представителей Жогорку Кенеша Кыргызской Республики II созыва.
В марте 2005 года – председатель Комитета по доходам – заместитель министра финансов Кыргызской Республики.
В 2005-2007 годы – депутат Жогорку Кенеша Кыргызской Республики III созыва.
В 2007-2010 годы - депутат Жогорку Кенеша Кыргызской Республики IV созыва по списку Партии коммунистов Кыргызстана.
В 2011- 2012 годы – Председатель Центрального Комитета Партии коммунистов Кыргызстана.
С 2012 по 2014 год – председатель Государственной налоговой службы при Правительстве Кыргызской Республики.
С 2015 по 2020 год -  депутат Жогорку Кенеша Кыргызской Республики VI созыва по списку политической партии “Өнүгүү Прогресс”.
С ноября 2021 года по настоящее время – депутат  VII созыва по списку политической партии “Бүтүн Кыргызстан”.
С 2004 года по настоящее время – Председатель Центрального Комитета Партии коммунистов Кыргызстана.
Государственный советник Кыргызской Республики 2 класса (2001 г.)
Заслуженный юрист Кыргызской Республики (2009 год).
Избирался депутатом Аламединского районного кенеша (1989 год), депутатом Ошского городского кенеша (1999 год).",http://www.kenesh.kg/ru/deputy/show/49/masaliev-ishak-absamatovich
Мажитова Шарапаткан,"Родилась 24 июня 1955 года в селе Шайдан Ноокенского района Жалал-Абадской области.
Имеет высшее образование.
В 1978 году окончила Кыргызский Государственный университет имени 50 летия СССР, факультет истории и обществоведения.
В 1995 году окончила Кыргызский Государственный Национальный университет по специальности «Юриспруденция».
1979 г. свою трудовую деятельность начала преподавателем истории в школе имени Жоомарта Боконбаева в селе Кербен Аксыйского  района Жалал-Абадской области.
С 1995 по 2000 года работала юристом Дирекции  таможенной инфраструктуры;
В  2000-2004 гг. - учредитель и директор ОсОО «Тилла Жол»;
2004-2008 гг. - директор ОсОО «Ажы Акбар».
В 2010 году была  депутатом Жогорку Кенеша Кыргызской Республики V созыва.
С 2013-2021 гг. - учредитель и директор ОсОО «Модерн Стиль».
В 2021 году была избрана депутатом Жогорку Кенеша Кыргызской Республики VII созыва от политической партии «Ынтымак».
Семейная, мать пятерых  детей.",http://www.kenesh.kg/ru/deputy/show/263/mazhitova-sharapatkan
Молдобекова Гулкан Сакиновна,"Молдобекова Гулкан Сакиновна родилась 16 апреля 1964 года в селе Кара-Ой Таласского района Таласской области.
Образование высшее. В 1986 году успешно окончила Кыргызский национальный университет.
В том же году начала трудовую деятельность с должности инженера-программиста в высших учебных заведениях. 
В 1988-1992 гг. - в кафедре методики Кыргызского национального университета работала инженером, далее инженером-техником в кафедре математики.
С 1992 по 2001 гг. - работала преподавателем по физике и информатике в педагогическом институте им. И. Арабаева.
С 2010 года - член политического совета СДПК.
В 2015 году избрана депутатом ЖК КР от политической партии СДПК.
В ноябре 2021 года избрана депутатом ЖК КР от политической партии ""Альянс"". 
Замужем, мать троих детей.",http://www.kenesh.kg/ru/deputy/show/28/moldobekova-gulkan-sakinovna
Осмонов Айбек Жапарович,"Родился 16 февраля 1984 года в с. Тулейкен Карасуйского района Ошской области.
Образование высшее. В 2011 году окончил Ошский Государственный университет по специальности “Информационные системы и технологии”, в 2019 году окончил Дипломатическую академию Министерства иностранных дел Кыргызской Республики им. Казы Дикамбаева, присвоена академическая степень МАГИСТР по направлению “Менеджмент”.
В 2003 году был призван в ряды Вооруженных сил Кыргызской Республики.
Трудовая деятельность
2009-2012 гг.-директор ОсОО «Строительная компания Новый Город».
2014 г.-советник директора ОсОО “Арек строй”.
2014-2017 гг.-советник директора ОсОО “Кыргыз Каганат”.
2018-2019 гг.-советник генерального директора ЗАО “Альфа Телеком”.
2019-2020 гг.-советник ЗАО “Альфа Телеком”.
С 2021 года депутат Жогорку Кенеша Кыргызской Республики VI созыва.
В ноябре 2021 года избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва по Ошскому одномандатному округу № 7. 
Награжден нагрудными знаками “Кыргыз тили”, “Ыйык тил”.
Награжден Почетной грамотой Государственного агентства архитектуры, строительства и жилищно-коммунального хозяйства при Правительстве Кыргызской Республики.
Награжден Почетной грамотой Федерации Грэпплинг ADCC Кыргызской Республики.
Почетный гражданин Жапалакской сельской управы г.Ош.
Женат, отец пятерых детей.",http://www.kenesh.kg/ru/deputy/show/195/osmonov-aybek-zhaparovich
Айдарбеков Чингиз Азаматович,"Родился 27 октября 1977 года в городе Бишкек. Имеет высшее образование.
В 1998 году окончил Международный Университет Кыргызстана по специальности «Международные отношения».
В 2001 году стал магистром по специальности «Юриспруденция», Международный Университет Кыргызстана.
В 2017 году окончил аспирантуру Кыргызско-Российского Славянского Университета имени Б.Н.Ельцина.
С 1998 по 2005 годы — Министерство иностранных дел Кыргызской Республики, Главное управление СНГ, атташе, третий секретарь, второй секретарь, первый секретарь.
2005–2008 годы — Посольство Кыргызской Республики в Республике Узбекистан, первый секретарь; Временно поверенный в делах КР в РУз.
В  2008 году являлся заведующим Отделом многостороннего сотрудничества Департамента СНГ Министерства иностранных дел КР.
2008–2010 годы  занимал должность Советника в Посольстве Кыргызской Республики в Туркменистане.
С января по апрель 2011 года — эксперт Отдела внешних связей и протокола Аппарата Президента Кыргызской Республики.
С апреля по декабрь 2011 года  —  заместитель заведующего Отделом внешних связей и протокола Аппарата Президента Кыргызской Республики.
С 2012 по 2016 годы — заведующий Отделом международных связей и протокола Аппарата Жогорку Кенеша Кыргызской Республики.
04.2016-10.2018 г. —  Чрезвычайный и Полномочный Посол Кыргызской Республики в Японии;
17 октября 2018 г. — 14 октября 2020 г. - министр иностранных дел Кыргызской Республики;
С ноября 2021 года избран депутатом Жогорку Кенеша Кыргызской Республики.
Дипломатический ранг: «Чрезвычайный и Полномочный Посол Кыргызской Республики»;
Классный чин: государственный советник государственной службы 3 класса.",http://www.kenesh.kg/ru/deputy/show/213/aydarbekov-chingiz-azamatovich
Култаева Гулшаркан Оконовна,"Родилась 24 октября  1972 г. в селе Ак-Суу Аксыйского района Жалал- Абадской области.
Образование:
 В 1993 году  окончила Ошский Технологический техникум по специальности ""Техник по прядильному производству"".
В 2001 году окончила Ошский Технологический Университет по специальности «Бухгалтерский учет и аудит».
Трудовую деятельность начала в 1989 году  ассистентом  воспитателя  детского сада №59 города Ош.
С 1990-2016 гг. – частный предприниматель.
С 2016 по 2021 гг. -  депутат городского кенеша г.Ош.
В ноябре 2021 года избрана депутатом Жогорку Кенеша Кыргызской Республики VII созыва от политической партии ""Ата-Журт  Кыргызстан"".
Награждена:
За вклад в развитие туризма награждена Грамотой Ошской облгосадминистрации, 2001 г.;
Присуждено звание «Лучший предприниматель 2001 года» в конкурсе «Бизнес Шанс», Правительство Кыргызской Республики, 2001 г.;
Грамота Государственного Комитета по туризму, спорту и молодежной политике Кыргызской Республики, 2003 г.;
Грамота Государственной Таможенной Службы при Правительстве Кыргызской Республики, 2011 г.
Семейная, имеет дочь и 3 сыновей.",http://www.kenesh.kg/ru/deputy/show/239/kultaeva-gulsharkan-okonovna
Козуев Алишер Абибиллаевич,"Родился 10 сентября 1984 года в селе Мамажан Кара-Суйского района Ошской области в семье учителя.
В 2001 году окончил среднюю школу им. К. Бердибекова №41 в селе Мамажан.
Имеет высшее образование.
В 2001 году поступил в Ошский Государственный Университет (ОшГУ) на факультет Иностранных языков по специальности «Иностранный язык и литература» и 2006 году успешно окончил вышеуказанный факультет.
В 2011 году получил степень бакалавра в области экономики по направлению «Экономика и управление на предприятии». Также с 2020 года обучается по программе магистратуры в Академии государственного Управления при Президенте Кыргызской Республики.
Трудовая деятельность:
В 2002-2011 годы работал главным инженером, затем агротехником в Крестьянском хозяйстве «Самидин».
После получения степени бакалавра в области экономики, с 2011 г. по 2017 года был назначен экономистом в Крестьянском хозяйстве «Самидин».
В 2011-2017 годы по совместительству ввел предпринимательскую деятельность в области розничной и оптовой продажи горюче-смазочных материалов.
В 2017-2018 годы работал исполнительным директором, 2018-2020 годы директором, а в 2020-2021 годы начал занимать должность Генерального директора в ОсОО «РОССИЯ Нефть».
29 декабря 2021 года избран депутатом Жогорку Кенеша Кыргызской Республики VII созыва.
С 2019 года является президентом Федерации спортивной борьбы Грэпплинга по Ошской области.
Женат, воспитывает пятерых детей.",http://www.kenesh.kg/ru/deputy/show/221/kozuev-alisher-abibillaevich
Лурова Лейла Хияновна,"Родилась 28 октября 1968 года.
В 1991 году окончила Экономический факультет Кыргызского Национального Университета  им. 50 летия СССР по специальности «Оптовая  торговля и Материально- техническое снабжение», экономист.
Трудовую деятельность начала в 1986 году в Кыргызпотребсоюзе в  планово -  экономическом отделе младшим специалистом.
С 1988 по 1989 года проработала в ВНИПИстатинформ, обслуживание оптовых баз Министерства торговли Киргизской ССР техником-проектировщиком.
1989-1992 гг. - Кыргызское Государственное предприятие хлебопродуктов и заготовок, планово-экономический отдел, ведущий специалист.
1992-1993 гг. - торговый дом «Адылов и компания». 
В 1998 году - директор ОсОО «ЛБС Милк Продакшн».
2012-2016 гг. - депутат Бишкекского городского кенеша 26 созыва.
В 2021году избрана депутатом Жогорку Кенеша Кыргызской Республики VII созыва по списку политической партии «Ынтымак»",http://www.kenesh.kg/ru/deputy/show/223/lurova-leyla-hiyanovna
